symbol,timestamp,spot_price,hawkes_score,kalman_velocity,particle_mean,regime_state,ensemble_prediction,meta_learning_weight,fusion_mean,p_up,p_down,expected_return,kelly_fraction,signal,signal_confidence,actual_return,correct,institutional_forecast,institutional_confidence,positioning_strength,bullish_score,bearish_score,neutral_score,pcr_val,gamma_pressure,dealer_pressure,rsi,adx,atr,volume_ratio,pcr,meta_learning_prediction
NIFTY,2026-07-24 08:35:00,23804.85,1.0,-17.85601778465597,23803.28902582676,TRENDING_BULL,-0.0093680080026388,0.25,-0.0010337653289011,0.2689415666272464,0.2690249820883775,-0.0010337653289011,0.1017565063241925,NEUTRAL,0.462033451284376,,,0.0,0.0,0.0,0.0,0.0,100.0,1.0072133149456262,0.0,0.0,52.04450625868818,31.402600936858427,21.08214285714296,0.0,1.0072133149456262,-0.0170058701187372
NIFTY,2026-07-24T08:38:00,23804.85,1.0003732929041926,-5.214756826059755,23806.30478028497,TRENDING_BULL,-0.0095892306417226,0.25,0.0001002144460038,0.268943612621277,0.2689673100661577,0.0001002144460038,0.0,NEUTRAL,0.4620890773125652,-0.0002878042426967,True,0.0,0.0,0.0,0.0,0.0,100.0,0.9983059244362528,0.0,0.0,65.22693997070368,71.86053624839758,8.696428571428312,0.0,0.9983059244362528,-0.0154741197824478
NIFTY,2026-07-24 08:30:00,23796.8,1.0,7.172146789751821,23800.69420117392,TRENDING_BEAR,-0.0086640138179063,0.2,0.0002653278077982,0.2689416734689709,0.2693251808139414,0.0002653278077982,0.0,NEUTRAL,0.4617331457170876,0.0004538034400823,True,0.0008333333333333,0.1666666666666666,16.666666666666664,16.666666666666664,0.0,83.33333333333334,0.9999117554364954,0.0,0.0,74.77749523203627,40.30156404070716,40.38571428571465,0.0,0.9999117554364954,-0.0161761857569217
NIFTY,2026-07-24 08:35:00,23800.45,1.0,-22.880297533577217,23801.405222290035,TRENDING_BULL,-0.00975295715034,0.25,-0.0005792482401448,0.2689415809999071,0.2691717576341045,-0.0005792482401448,0.0537752374412936,NEUTRAL,0.4618866613659882,,,0.0,0.0,0.0,0.0,0.0,100.0,1.006657472813214,0.0,0.0,50.80097746402023,31.402600936858427,21.40357142857153,0.0,1.006657472813214,-0.0153528828173875
NIFTY,2026-07-24 08:39:00,23801.3,1.0001124336620906,-0.9395306177150768,23801.875266136165,TRENDING_BULL,-0.0095892306417226,0.25,-8.910246582922363e-06,0.268945573313057,0.2689559801115285,-8.910246582922363e-06,0.0015122831758177,NEUTRAL,0.4620984465754145,,,0.0,0.0,0.0,0.0,0.0,100.0,0.9980035394663088,0.0,0.0,58.470764617679166,67.60240806513399,8.367857142856467,0.0,0.9980035394663088,-0.0153330959379672
NIFTY,2026-07-24T08:39:00,23801.3,1.0001124336620906,-0.9395306177150768,23801.734151282923,TRENDING_BULL,-0.0095892306417226,0.25,4.72391272605023e-06,0.2689456200355269,0.2689561439453689,4.72391272605023e-06,0.0016397074773878,NEUTRAL,0.4620982360191042,-0.0001239477570706,True,0.0,0.0,0.0,0.0,0.0,100.0,0.9980035394663088,0.0,0.0,58.470764617679166,67.60240806513399,8.367857142856467,0.0,0.9980035394663088,-0.0153330959379672
NIFTY,2026-07-24 08:35:00,23800.45,1.0,-22.880297533577217,23801.24452441437,TRENDING_BULL,-0.00975295715034,0.25,-0.0011870638665862,0.2689415327730324,0.2691021560577702,-0.0011870638665862,0.1204927604222259,NEUTRAL,0.4619563111691973,,,0.0,0.0,0.0,0.0,0.0,100.0,1.006657472813214,0.0,0.0,50.80097746402023,31.402600936858427,21.40357142857153,0.0,1.006657472813214,-0.0153528828173875
NIFTY,2026-07-24T08:35:00,23800.45,1.0,-22.880297533577217,23802.80925073253,TRENDING_BULL,-0.00975295715034,0.25,-0.0010280115180436,0.2689415416648694,0.2691149880040377,-0.0010280115180436,0.1068914438749053,NEUTRAL,0.4619434703310928,-0.0013949374694068,True,0.0,0.0,0.0,0.0,0.0,100.0,1.006657472813214,0.0,0.0,50.80097746402023,31.402600936858427,21.40357142857153,0.0,1.006657472813214,-0.0153528828173875
NIFTY,2026-07-24 08:41:00,23794.4,1.0000101997517057,-2.5732970914701703,23795.99025088578,TRENDING_BEAR,-0.0087006511166691,0.2,0.0001399467111841,0.2689415846545866,0.2689422104688165,0.0001399467111841,0.0,NEUTRAL,0.4621162048765968,,,0.0008333333333333,0.1666666666666666,16.666666666666664,16.666666666666664,0.0,83.33333333333334,0.9982485099734127,0.0,0.0,53.46740638001743,54.48622027642667,9.007142857142494,0.0,0.9982485099734127,-0.0151399366557598
NIFTY,2026-07-23 23:00:00,10675.01,1.0,2.019919522604397,10661.688643969524,TRANSITION,-0.0131876356899738,0.2,0.0005092263914285,0.2718873466648828,0.2696563136872328,0.0005092263914285,0.0686421539747505,NEUTRAL,0.4584563396478843,,,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,,,,,1.0,-0.0144605822861194
NIFTY,2026-07-24 08:40:00,23794.4,1.0,-13.441742940590052,23796.75811024637,TRENDING_BULL,-0.0095892306417226,0.25,-0.0005737583537328,0.2689417976716666,0.2689853490714349,-0.0005737583537328,0.058385127541345,NEUTRAL,0.4620728532568985,,,0.0,0.0,0.0,0.0,0.0,100.0,1.004052638002214,0.0,0.0,55.90080669255588,28.16406346432979,20.06428571428608,0.0,1.004052638002214,-0.0151560645550489
NIFTY,2026-07-24 08:40:00,23793.6,1.0,-14.355248349488605,23796.281726570967,TRENDING_BULL,-0.0095892306417226,0.25,-0.0006789794996774,0.2689417390930664,0.2689894603914283,-0.0006789794996774,0.0779109214539067,NEUTRAL,0.4620688005155052,,,0.0,0.0,0.0,0.0,0.0,100.0,1.0039516376781707,0.0,0.0,55.63484983645,28.112181890779105,20.13571428571465,0.0,1.0039516376781707,-0.0151560645550489
